mode,date,day_of_week,bound,min_delay,min_gap,location
Subway,2024-01-01,Monday,N,0,0,OTHER
Subway,2024-01-01,Monday,N,0,0,DUNDAS
Subway,2024-01-01,Monday,N,4,10,DUNDAS
Subway,2024-01-01,Monday,E,10,16,OTHER
Subway,2024-01-01,Monday,N,4,10,OTHER
Subway,2024-01-01,Monday,N,3,9,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,E,7,13,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,N,13,19,OTHER
Subway,2024-01-01,Monday,S,24,30,OTHER
Subway,2024-01-01,Monday,N,12,18,OTHER
Subway,2024-01-01,Monday,N,3,9,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,N,12,24,OTHER
Subway,2024-01-01,Monday,N,6,12,OTHER
Subway,2024-01-01,Monday,N,6,12,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,S,7,13,OTHER
Subway,2024-01-01,Monday,S,6,12,OTHER
Subway,2024-01-01,Monday,S,10,16,OTHER
Subway,2024-01-01,Monday,N,6,12,OTHER
Subway,2024-01-01,Monday,N,0,0,OTHER
Subway,2024-01-01,Monday,E,3,7,OTHER
Subway,2024-01-01,Monday,N,0,0,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,E,0,0,OTHER
Subway,2024-01-01,Monday,N,12,16,OTHER
Subway,2024-01-01,Monday,E,7,11,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,N,4,8,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,S,7,11,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,N,0,0,OTHER
Subway,2024-01-01,Monday,W,0,0,OTHER
Subway,2024-01-01,Monday,W,0,0,OTHER
Subway,2024-01-01,Monday,S,7,13,OTHER
Subway,2024-01-01,Monday,W,6,12,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,S,0,0,OTHER
Subway,2024-01-01,Monday,S,8,14,OTHER
Subway,2024-01-01,Monday,S,0,0,DUNDAS
Subway,2024-01-01,Monday,N,0,0,OTHER
Subway,2024-01-01,Monday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,S,0,0,OTHER
Subway,2024-01-02,Tuesday,E,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,S,6,9,OTHER
Subway,2024-01-02,Tuesday,N,0,0,OTHER
Subway,2024-01-02,Tuesday,N,0,0,OTHER
Subway,2024-01-02,Tuesday,N,0,0,OTHER
Subway,2024-01-02,Tuesday,N,6,9,OTHER
Subway,2024-01-02,Tuesday,N,3,6,DUNDAS
Subway,2024-01-02,Tuesday,W,9,12,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,N,4,7,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,S,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,N,5,10,OTHER
Subway,2024-01-02,Tuesday,S,3,8,OTHER
Subway,2024-01-02,Tuesday,N,3,8,OTHER
Subway,2024-01-02,Tuesday,E,0,0,OTHER
Subway,2024-01-02,Tuesday,S,8,13,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,S,21,26,OTHER
Subway,2024-01-02,Tuesday,E,3,6,OTHER
Subway,2024-01-02,Tuesday,S,8,13,OTHER
Subway,2024-01-02,Tuesday,W,3,6,OTHER
Subway,2024-01-02,Tuesday,N,6,11,OTHER
Subway,2024-01-02,Tuesday,E,0,0,OTHER
Subway,2024-01-02,Tuesday,W,0,0,OTHER
Subway,2024-01-02,Tuesday,S,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,N,0,0,OTHER
Subway,2024-01-02,Tuesday,E,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,DUNDAS
Subway,2024-01-02,Tuesday,S,10,13,OTHER
Subway,2024-01-02,Tuesday,S,16,20,OTHER
Subway,2024-01-02,Tuesday,W,16,20,OTHER
Subway,2024-01-02,Tuesday,N,24,27,OTHER
Subway,2024-01-02,Tuesday,E,24,29,OTHER
Subway,2024-01-02,Tuesday,S,20,23,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,W,3,8,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,N,0,0,OTHER
Subway,2024-01-02,Tuesday,S,9,14,OTHER
Subway,2024-01-02,Tuesday,W,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,S,0,0,YORKDALE
Subway,2024-01-02,Tuesday,NA,0,0,DUNDAS
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,DUNDAS
Subway,2024-01-02,Tuesday,E,4,9,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,W,5,10,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,NA,0,0,OTHER
Subway,2024-01-02,Tuesday,N,0,0,OTHER
Subway,2024-01-02,Tuesday,W,11,16,OTHER
Subway,2024-01-02,Tuesday,W,0,0,OTHER
Subway,2024-01-02,Tuesday,E,0,0,OTHER
Subway,2024-01-02,Tuesday,W,0,0,OTHER
Subway,2024-01-02,Tuesday,W,4,11,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,S,3,6,DUNDAS
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,N,0,0,OTHER
Subway,2024-01-03,Wednesday,S,0,0,DUNDAS
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,W,4,8,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,E,0,0,OTHER
Subway,2024-01-03,Wednesday,S,0,0,OTHER
Subway,2024-01-03,Wednesday,N,5,10,OTHER
Subway,2024-01-03,Wednesday,N,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,W,9,13,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,E,0,0,OTHER
Subway,2024-01-03,Wednesday,N,5,10,OTHER
Subway,2024-01-03,Wednesday,N,0,0,OTHER
Subway,2024-01-03,Wednesday,W,0,0,OTHER
Subway,2024-01-03,Wednesday,S,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,S,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,S,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,W,26,29,OTHER
Subway,2024-01-03,Wednesday,N,12,15,OTHER
Subway,2024-01-03,Wednesday,N,3,6,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,S,8,11,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,W,5,10,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,S,43,47,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,W,4,9,OTHER
Subway,2024-01-03,Wednesday,S,4,9,OTHER
Subway,2024-01-03,Wednesday,N,6,11,OTHER
Subway,2024-01-03,Wednesday,E,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,DUNDAS
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,DUNDAS
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,E,0,0,OTHER
Subway,2024-01-03,Wednesday,S,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,N,0,0,OTHER
Subway,2024-01-03,Wednesday,N,8,13,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,E,3,0,OTHER
Subway,2024-01-03,Wednesday,S,0,0,OTHER
Subway,2024-01-03,Wednesday,NA,0,0,OTHER
Subway,2024-01-03,Wednesday,E,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,N,0,0,OTHER
Subway,2024-01-04,Thursday,S,5,8,OTHER
Subway,2024-01-04,Thursday,S,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,S,3,6,OTHER
Subway,2024-01-04,Thursday,W,4,7,OTHER
Subway,2024-01-04,Thursday,W,0,0,OTHER
Subway,2024-01-04,Thursday,S,0,0,OTHER
Subway,2024-01-04,Thursday,N,6,9,OTHER
Subway,2024-01-04,Thursday,S,7,10,OTHER
Subway,2024-01-04,Thursday,W,4,7,OTHER
Subway,2024-01-04,Thursday,E,4,7,OTHER
Subway,2024-01-04,Thursday,N,9,12,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,N,7,10,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,N,5,8,OTHER
Subway,2024-01-04,Thursday,W,8,11,DUNDAS
Subway,2024-01-04,Thursday,W,0,0,OTHER
Subway,2024-01-04,Thursday,N,6,11,OTHER
Subway,2024-01-04,Thursday,N,5,10,DUNDAS
Subway,2024-01-04,Thursday,W,6,10,DUNDAS
Subway,2024-01-04,Thursday,S,6,10,OTHER
Subway,2024-01-04,Thursday,N,3,6,OTHER
Subway,2024-01-04,Thursday,S,4,7,OTHER
Subway,2024-01-04,Thursday,N,3,6,OTHER
Subway,2024-01-04,Thursday,W,8,12,OTHER
Subway,2024-01-04,Thursday,E,92,96,OTHER
Subway,2024-01-04,Thursday,S,3,8,OTHER
Subway,2024-01-04,Thursday,N,4,9,OTHER
Subway,2024-01-04,Thursday,E,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,E,6,10,OTHER
Subway,2024-01-04,Thursday,N,4,8,OTHER
Subway,2024-01-04,Thursday,N,0,0,OTHER
Subway,2024-01-04,Thursday,W,0,0,OTHER
Subway,2024-01-04,Thursday,S,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,N,0,0,OTHER
Subway,2024-01-04,Thursday,S,5,10,OTHER
Subway,2024-01-04,Thursday,S,17,22,OTHER
Subway,2024-01-04,Thursday,W,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,W,3,7,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,DUNDAS
Subway,2024-01-04,Thursday,N,0,0,OTHER
Subway,2024-01-04,Thursday,N,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,S,14,17,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,N,4,7,OTHER
Subway,2024-01-04,Thursday,S,0,0,OTHER
Subway,2024-01-04,Thursday,N,3,6,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,S,5,8,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,E,3,6,OTHER
Subway,2024-01-04,Thursday,NA,0,0,YORKDALE
Subway,2024-01-04,Thursday,N,4,11,OTHER
Subway,2024-01-04,Thursday,S,5,8,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,N,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,W,0,0,OTHER
Subway,2024-01-04,Thursday,S,0,0,DUNDAS
Subway,2024-01-04,Thursday,B,0,0,OTHER
Subway,2024-01-04,Thursday,E,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,N,0,0,OTHER
Subway,2024-01-04,Thursday,W,3,8,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,S,0,0,DUNDAS
Subway,2024-01-04,Thursday,E,16,21,OTHER
Subway,2024-01-04,Thursday,N,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,NA,0,0,OTHER
Subway,2024-01-04,Thursday,W,0,0,OTHER
Subway,2024-01-04,Thursday,E,0,0,OTHER
Subway,2024-01-04,Thursday,W,5,12,OTHER
Subway,2024-01-04,Thursday,E,11,18,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,N,4,7,OTHER
Subway,2024-01-05,Friday,E,0,0,OTHER
Subway,2024-01-05,Friday,E,0,0,OTHER
Subway,2024-01-05,Friday,E,3,6,OTHER
Subway,2024-01-05,Friday,S,3,6,OTHER
Subway,2024-01-05,Friday,N,0,0,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,NA,0,0,DUNDAS
Subway,2024-01-05,Friday,S,0,0,OTHER
Subway,2024-01-05,Friday,N,0,0,OTHER
Subway,2024-01-05,Friday,S,3,6,OTHER
Subway,2024-01-05,Friday,E,0,0,OTHER
Subway,2024-01-05,Friday,N,8,11,OTHER
Subway,2024-01-05,Friday,W,12,15,OTHER
Subway,2024-01-05,Friday,N,0,0,OTHER
Subway,2024-01-05,Friday,E,3,6,OTHER
Subway,2024-01-05,Friday,W,0,0,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,S,0,0,OTHER
Subway,2024-01-05,Friday,E,17,21,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,S,0,0,OTHER
Subway,2024-01-05,Friday,S,0,0,OTHER
Subway,2024-01-05,Friday,E,0,0,OTHER
Subway,2024-01-05,Friday,N,4,9,OTHER
Subway,2024-01-05,Friday,N,0,0,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,N,0,0,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,E,5,9,OTHER
Subway,2024-01-05,Friday,W,0,0,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,E,0,0,OTHER
Subway,2024-01-05,Friday,N,12,15,OTHER
Subway,2024-01-05,Friday,N,0,0,OTHER
Subway,2024-01-05,Friday,N,3,6,OTHER
Subway,2024-01-05,Friday,N,4,7,OTHER
Subway,2024-01-05,Friday,N,9,18,OTHER
Subway,2024-01-05,Friday,N,7,10,OTHER
Subway,2024-01-05,Friday,S,3,6,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,S,22,25,OTHER
Subway,2024-01-05,Friday,E,22,25,OTHER
Subway,2024-01-05,Friday,N,4,7,OTHER
Subway,2024-01-05,Friday,S,0,0,DUNDAS
Subway,2024-01-05,Friday,S,0,0,OTHER
Subway,2024-01-05,Friday,W,13,18,OTHER
Subway,2024-01-05,Friday,W,6,11,OTHER
Subway,2024-01-05,Friday,E,4,9,OTHER
Subway,2024-01-05,Friday,N,3,6,OTHER
Subway,2024-01-05,Friday,S,0,0,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,E,8,13,OTHER
Subway,2024-01-05,Friday,E,0,0,OTHER
Subway,2024-01-05,Friday,N,3,8,OTHER
Subway,2024-01-05,Friday,S,15,20,OTHER
Subway,2024-01-05,Friday,N,0,0,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,N,14,19,OTHER
Subway,2024-01-05,Friday,NA,0,0,OTHER
Subway,2024-01-05,Friday,W,0,0,OTHER
Subway,2024-01-05,Friday,W,0,0,OTHER
Subway,2024-01-05,Friday,N,20,25,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,S,7,13,OTHER
Subway,2024-01-06,Saturday,S,6,12,OTHER
Subway,2024-01-06,Saturday,W,0,0,OTHER
Subway,2024-01-06,Saturday,W,8,13,OTHER
Subway,2024-01-06,Saturday,W,8,13,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,E,0,0,OTHER
Subway,2024-01-06,Saturday,E,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,E,12,16,OTHER
Subway,2024-01-06,Saturday,E,4,8,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,E,7,11,OTHER
Subway,2024-01-06,Saturday,W,0,0,DUNDAS
Subway,2024-01-06,Saturday,NA,0,0,DUNDAS
Subway,2024-01-06,Saturday,E,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,E,3,7,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,S,27,31,OTHER
Subway,2024-01-06,Saturday,S,13,17,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,N,3,7,OTHER
Subway,2024-01-06,Saturday,S,0,0,OTHER
Subway,2024-01-06,Saturday,E,3,7,OTHER
Subway,2024-01-06,Saturday,NA,4,8,OTHER
Subway,2024-01-06,Saturday,S,4,8,OTHER
Subway,2024-01-06,Saturday,NA,0,0,DUNDAS
Subway,2024-01-06,Saturday,W,8,12,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,E,3,7,OTHER
Subway,2024-01-06,Saturday,NA,4,8,OTHER
Subway,2024-01-06,Saturday,N,4,8,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,S,4,8,OTHER
Subway,2024-01-06,Saturday,N,5,9,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,E,3,7,DUNDAS
Subway,2024-01-06,Saturday,W,0,0,OTHER
Subway,2024-01-06,Saturday,E,10,15,OTHER
Subway,2024-01-06,Saturday,W,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,E,5,10,OTHER
Subway,2024-01-06,Saturday,N,4,8,OTHER
Subway,2024-01-06,Saturday,E,0,0,OTHER
Subway,2024-01-06,Saturday,W,0,0,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,S,6,12,OTHER
Subway,2024-01-06,Saturday,E,6,12,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-06,Saturday,E,0,0,OTHER
Subway,2024-01-06,Saturday,N,6,12,OTHER
Subway,2024-01-06,Saturday,S,7,13,OTHER
Subway,2024-01-06,Saturday,E,0,0,OTHER
Subway,2024-01-06,Saturday,N,6,12,OTHER
Subway,2024-01-06,Saturday,E,8,15,OTHER
Subway,2024-01-06,Saturday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,N,12,24,OTHER
Subway,2024-01-07,Sunday,N,3,0,OTHER
Subway,2024-01-07,Sunday,W,0,0,OTHER
Subway,2024-01-07,Sunday,W,0,0,OTHER
Subway,2024-01-07,Sunday,S,0,0,OTHER
Subway,2024-01-07,Sunday,E,50,57,OTHER
Subway,2024-01-07,Sunday,W,0,0,OTHER
Subway,2024-01-07,Sunday,S,6,10,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,E,0,0,OTHER
Subway,2024-01-07,Sunday,S,10,14,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,W,12,16,OTHER
Subway,2024-01-07,Sunday,N,6,10,OTHER
Subway,2024-01-07,Sunday,N,5,9,OTHER
Subway,2024-01-07,Sunday,N,6,10,OTHER
Subway,2024-01-07,Sunday,E,0,0,OTHER
Subway,2024-01-07,Sunday,S,5,9,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,S,0,0,OTHER
Subway,2024-01-07,Sunday,S,0,0,OTHER
Subway,2024-01-07,Sunday,W,4,8,OTHER
Subway,2024-01-07,Sunday,N,0,0,OTHER
Subway,2024-01-07,Sunday,S,0,0,OTHER
Subway,2024-01-07,Sunday,E,0,0,OTHER
Subway,2024-01-07,Sunday,S,0,0,OTHER
Subway,2024-01-07,Sunday,NA,0,0,DUNDAS
Subway,2024-01-07,Sunday,S,0,0,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,S,0,0,OTHER
Subway,2024-01-07,Sunday,S,14,20,OTHER
Subway,2024-01-07,Sunday,S,6,12,OTHER
Subway,2024-01-07,Sunday,N,0,0,DUNDAS
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,E,6,12,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,E,0,0,OTHER
Subway,2024-01-07,Sunday,S,0,0,OTHER
Subway,2024-01-07,Sunday,S,4,10,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,S,6,12,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-07,Sunday,E,0,0,DUNDAS
Subway,2024-01-07,Sunday,E,0,0,OTHER
Subway,2024-01-07,Sunday,NA,0,0,OTHER
Subway,2024-01-08,Monday,W,0,0,OTHER
Subway,2024-01-08,Monday,S,0,0,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,W,0,0,OTHER
Subway,2024-01-08,Monday,W,3,6,OTHER
Subway,2024-01-08,Monday,E,3,6,OTHER
Subway,2024-01-08,Monday,NA,0,0,DUNDAS
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,E,0,0,OTHER
Subway,2024-01-08,Monday,N,0,0,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,S,0,0,OTHER
Subway,2024-01-08,Monday,N,12,17,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,E,0,0,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,W,4,7,OTHER
Subway,2024-01-08,Monday,W,3,6,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,E,0,0,OTHER
Subway,2024-01-08,Monday,N,0,0,OTHER
Subway,2024-01-08,Monday,S,3,6,OTHER
Subway,2024-01-08,Monday,W,5,8,OTHER
Subway,2024-01-08,Monday,E,6,9,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,E,7,10,OTHER
Subway,2024-01-08,Monday,E,0,0,OTHER
Subway,2024-01-08,Monday,E,0,0,OTHER
Subway,2024-01-08,Monday,N,0,0,OTHER
Subway,2024-01-08,Monday,NA,0,0,DUNDAS
Subway,2024-01-08,Monday,S,0,0,OTHER
Subway,2024-01-08,Monday,W,4,8,OTHER
Subway,2024-01-08,Monday,N,6,9,OTHER
Subway,2024-01-08,Monday,S,13,18,OTHER
Subway,2024-01-08,Monday,E,0,0,OTHER
Subway,2024-01-08,Monday,N,5,10,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,E,0,0,OTHER
Subway,2024-01-08,Monday,NA,0,0,DUNDAS
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,S,0,0,DUNDAS
Subway,2024-01-08,Monday,S,3,8,OTHER
Subway,2024-01-08,Monday,S,4,9,OTHER
Subway,2024-01-08,Monday,N,3,8,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
Subway,2024-01-08,Monday,W,9,15,OTHER
Subway,2024-01-08,Monday,NA,0,0,OTHER
